title,brand,normal_price,low_price,high_price,oferta,categoria1,categoria2,datetime,Atributos,sin_stock,page
Shampoo Reconstrucción Completa 400 ml,Dove,0.0,2690.0,3849.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Acondicionador Pro-V rizos definidos 300 ml,Pantene,0.0,1990.0,2889.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Pasta dental Sensibilidad & Encías Blanqueador 100 g,Sensodyne,0.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,0,5
Desodorante Musk aerosol 150 ml,Axe,0.0,2179.0,2769.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Toallas higiénicas Kotex normal con alas 32 un.,Kotex,0.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,0,5
Pasta dental Luminous White Brilliant 90 g,Colgate,0.0,2690.0,2890.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Toallas higiénicas Nosotras Sensitiv ultra invisible 24 un.,Nosotras,0.0,2719.0,3399.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Agua Micelar 400 ml Skin Active,Garnier,4990.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Crema dental active white 160 g,Aquafresh,3179.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Super acondicionador 1 min regeneración extrema 170 ml,Dove,0.0,2690.0,3150.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Jabón espuma vainilla 300 ml,Family Care,1990.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Crema para peinar Rizos Definidos 300 ml,Sedal,0.0,2490.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Pasta dental Kids Fresantástico 3 un. 50 g c/u,Colgate,3490.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Desodorante Invisible Dry spray 150 ml,Dove,0.0,3459.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Toallas higiénicas Ladysoft nocturna ultradelgada 16 un.,Ladysoft,2670.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Acondicionador Reparación Total 5 370 ml,Elvive,0.0,3989.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Protectores diarios cortos normal 100 un.,Nosotras,2989.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Shampoo granada sin sal 750 ml,Ballerina,1559.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Jabón líquido blanco 750 ml,Simond'S,1989.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Cepillo dental Kids Mickey,Oral-B,2359.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Desodorante Dermo Aclarant barra 50 g,Dove,3249.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Pasta dental Kids Fresantástico 50 g,Colgate,1399.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Acondicionador anti esponjado 600 ml,Vanart,0.0,2690.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Acondicionador Manzana y Papaya 750 ml,Familand,1659.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Jabón líquido Creme Soft 250 ml,Nivea,1699.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Pasta dental Natural Extracts carbón 90 g,Colgate,2599.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Shampoo largo increíble 750 ml,Ballerina,1559.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Acondicionador Hidratación Intensa 400 ml,Dove,0.0,2690.0,3849.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Desodorante spray Stress Protect 150 ml,Nivea For Men,0.0,2669.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Shampoo cherry cerezo 750 ml,Familand,1659.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Desodorante roll on invisible Black & White clear 50 ml,Nivea,2999.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Máquina de afeitar piel sensible 3 unid.,Schick,2099.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Shampoo anti esponjado 600 ml,Vanart,0.0,2690.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Shampoo Control Grasa 375 ml,Head & Shoulders,4159.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Jabón líquido PH5 1 L,Ballerina,1990.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Pasta dental Luminous White brilliant 125 ml,Colgate,5390.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Cepillo dental Twister Fresh medio 2 un.,Colgate,2390.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,5
Crema para peinar Control y definición Rizos M 300 ml,Fructis,2579.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Cepillo de dientes minipep ultrasuave 2-6 años,Pepsodent,2619.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Pack 2 un. Jabón barra almendras o Frutos rojos 150 g,Le Sancy,2699.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Shampoo Hidra Hialurónico 680 ml,Elvive,5589.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Desodorante masculino fresh barra 50 g 2 un.,Old Spice,4459.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Shampoo Fuerza Extrema 400 ml,Dove Men,0.0,2690.0,3699.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Pack 2 un. Desodorante spray Sensitive protect 150 ml,Nivea,4899.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Acondicionador Color Vive 370 ml,Elvive,0.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,0,6
Desodorante Olorblock spray 150 ml,BiO,0.0,1949.0,2599.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Gel Style Tarro Extra Fuerte 600 g,Fructis,3999.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Shampoo limpieza renovadora 1 L,Head & Shoulders,7990.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Shampoo Familand bambú cannabis 750 ml,Familand,1659.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Toallas higiénicas Ladysoft nocturna tela ultraseca 8 un.,Ladysoft,1729.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Desodorante aerosol Rexona Men Invisible 150 ml,Rexona Men,0.0,2289.0,2949.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Jabón barra aloe 3 un. 90 g c/u,Protex,0.0,1990.0,2599.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Jabón líquido aceite de almendras 750 ml,Le Sancy,1990.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Colonia Splash 1 L,Bellekiss,4349.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Pañales para adultos Tena Pants M 16 unid.,Tena,11950.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Complete 4 en 1 pasta dental 66 ml,Oral-B,2859.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Desodorante barra Invisible Dry 50 g,Dove Men,3199.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Jabón alcohol gel 250 ml,Family Care,1990.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Pasta dental 3DWhite 2 un. 100 g,Oral-B,3899.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Enjuague bucal Oral Fresh menta fuerte 500 ml,Oral-B,0.0,2393.0,3190.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Acondicionador Dream Long 370 ml,Elvive,3989.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Pañal adulto Tena Pants nocturno M 8 unid.,Tena,8199.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Cepillo dental 7 Beneficios 2 un.,Oral-B,3999.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Pañal adulto Pants P-M 16 un.,Cotidian,0.0,13899.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Enjuague bucal Cool Mint Zero alcohol 500 ml + 250 ml,Listerine,6869.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Desodorante roll on invisible b&w 50 ml,Nivea,2999.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Jabón alcohol gel 60 ml,Family Care,990.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Cepillo dental doble acción 6N 2 un.,Duralón,1699.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Tintura máximo brillo 8/1 rubio claro ceniza,Ilicit,2390.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Desodorante spray Fresh ice 150 ml,Nivea,0.0,2669.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Shampoo Rizos Definidos 340 ml,Sedal,0.0,2899.0,0.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Pack 2 un. Shampoo limpieza renovadora 375 ml,Head & Shoulders,0.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,0,6
Bálsamo cherry cerezo 750 ml,Familand,1659.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Desodorante crema Rexona Classic 48 g,Rexona Clinical,0.0,4504.0,5299.0,1,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Acondicionador manzanilla 750 ml,Ballerina,1559.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Shampoo Dream Long 370 ml,Elvive,3989.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Jabón en barra Afrecho 100 g,Trianon,1595.0,0.0,0.0,0,supermercados,belleza-y-cuidado-personal,2022-07-16 22:11:26.364649,1 un,1,6
Pack 24 un. Cerveza lager 5.2° 330 cc,Stella Artois,0.0,12490.0,21990.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Diablo Red Ensamblaje 750 cc,Concha Y Toro,7850.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza rubia botella 330 cc,Corona,6290.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza Lager lata 354 cc,Budweiser,0.0,2990.0,5150.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 18 un. Cerveza Lager 4.6° 330 cc c/u,Corona,0.0,12990.0,19750.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. cerveza maracuyá 350 cc,Stones,0.0,4940.0,0.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pisco Añejado en Roble 35° botella 1 L,Mistral,8150.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza 350 cc,Royal Guard,0.0,5440.0,0.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Varietal Cabernet Sauvignon 750 cc,Misiones De Rengo,0.0,2690.0,3050.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza Golden Lager lata 473 cc,Cusqueña,0.0,3490.0,5790.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza limón lata 350 cc,Stones,0.0,4940.0,0.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Varietal Carménère 750 cc,Misiones De Rengo,0.0,2690.0,3050.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Oveja Negra Carménère Merlot 14° 750 cc,Oveja Negra,4750.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Diablo Black Cabernet Sauvignon 750 cc,Casillero Del Diablo,7850.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Orgánico Las Mulas Reserva Carménère 13.5° botella 750 cc,Mulas,6199.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Selección Dulce botella 750 cc,Gato,2150.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza lata 470 cc,Royal Guard,0.0,3690.0,6820.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza cero sin alcohol 350 cc,Cristal,0.0,2790.0,4450.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Varietal Merlot 750 cc,Misiones De Rengo,0.0,2690.0,3050.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Reserva Ensamblaje Red Blend 13° 750 cc,Casillero Del Diablo,0.0,4590.0,5490.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Miguel Torres Gran Reserva Carménère 750 cc,Viña Miguel Torres,9690.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Syrah/Cabernet Sauvignon Toro de Piedra 750 cc,Toro De Piedra,9990.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza cero Radler 350 cc,Cristal,0.0,2790.0,4640.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Pinot 13.5° botella 750 cc,Undurraga,3280.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza 330 cc,Sol,0.0,4390.0,6430.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Carménère 750 cc,Doña Dominga,0.0,2990.0,3950.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Carménère botella 750 cc,Castillo De Molina,0.0,6390.0,7690.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Casillero Del Diablo Cabernet Sauvignon 750 cc,Concha Y Toro,0.0,4590.0,5490.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Cuvee Gran Reserva Carménère 750 cc,Misiones De Rengo,7290.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Casillero Del Diablo Reserva Especial Cabernet Sauvignon 750 cc,Concha Y Toro,0.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,0,1
Pisco Nobel Añejado en Roble 40° botella 750 cc,Mistral,13590.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Merlot Viña Santa Rita Gran 120 700 cc,Santa Rita,0.0,1490.0,1950.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pisco Añejado en Roble 40° botella 750 cc,Mistral,0.0,6190.0,7950.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Reserva Cabernet Sauvignon 750 cc,Misiones De Rengo,0.0,4190.0,4890.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 18 un. Cerveza Golden 4.8° 354 cc,Cusqueña,0.0,7950.0,12950.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Cabernet Sauvignon Gran Reserva Tarapacá 750 cc,Tarapaca,9490.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Pack 6 un. Cerveza lata 4.5° 473 cc,Becker,0.0,2890.0,4150.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Cabernet Sauvignon Viña Santa Rita 700 cc,Viña Santa Rita,0.0,1490.0,1950.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Misiones de Rengo Varietal Rose Cabernet Syrah botella 750 cc,Misiones De Rengo,0.0,2690.0,3050.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Blanco 12° 700 cc,Gato,1950.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,1
Vino Oveja Negra Cabernet Franc Carménère 13.5° 750 cc,Oveja Negra,4750.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Casillero Del Diablo Carménère 750 cc,Concha Y Toro,0.0,4590.0,5490.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Bipack Pisco Añejado en Roble 35° botella 750 cc,Mistral,10900.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Casillero Del Diablo Merlot 750 cc,Concha Y Toro,0.0,4590.0,5490.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Varietal Sauvignon Blanc 750 cc,Misiones De Rengo,0.0,2690.0,3050.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Varietal Chardonnay 750 cc,Misiones De Rengo,0.0,2690.0,3050.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Cabernet Sauvignon Las Mulas Orgánico 750 cc,Mulas,6199.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pack 4 un. Cerveza Torobayo botella 330 cc,Kunstmann,0.0,4890.0,6940.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Exportación Tinto botellón 1.5 L,Concha Y Toro,0.0,2450.0,2850.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Cabernet Sauvignon 13.5° 750 cc,Doña Dominga,0.0,2990.0,3950.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pack 6 un. Cerveza red citrus stones lata 350 cc,Lemon Stones,0.0,4940.0,0.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Marqués de Casa Concha Cabernet Sauvignon 750 cc,Marqués De Casa Concha,0.0,10990.0,14190.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Whisky Johnnie Walker Red Label 1L,Johnnie Walker,15590.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pack 6 un. Cerveza lata 470 cc,Escudo,0.0,2990.0,4890.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pack 6 un. Cerveza 5° lata 350 cc,Coors,4840.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Reserva Carménère botella 750 cc,Casillero Del Diablo,6430.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Santa Rita Secreto Carménère Reserva 750 cc,Santa Rita,0.0,2690.0,3350.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Cabernet Sauvignon botella 750 cc,Castillo De Molina,0.0,6390.0,7690.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pack 6 un. Cerveza lager botella 355 cc,Budweiser,5250.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pisco Sour 1 L,Campanario,5150.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pack 4 un. Cerveza miel botella 330 cc,Kunstmann,0.0,4890.0,7420.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Cabernet Sauvignon Syrah 13.5° 750 cc,Oveja Negra,4750.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Reserva Carménère 750 cc,Misiones De Rengo,0.0,4190.0,4890.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Santa Ema Gran Reserva Merlot 750 cc,Santa Ema,0.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,0,2
Cóctel Ice 7° lata 310 cc,Mistral,1550.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Red Blend 13.6° 750 cc,Misiones De Rengo,0.0,5990.0,7190.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Cóctel Aperitivo Ramazzotti 700 cc,Ramazzotti,11290.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pack 24 un. Cervezas lata 350 cc,Coors,0.0,10890.0,16990.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Adobe Orgánico Carménère 750 cc,Emiliana,0.0,4490.0,5890.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Pisco Añejado en Roble 46° botella 750 cc,Mistral,8600.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
Vino Blanco Selección Dulce 15° botella 750 cc,Gato,0.0,0.0,0.0,0,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,0,2
Pack 6 un. Cerveza lata 4.4° 473 cc,Pilsen Del Sur,0.0,2990.0,4890.0,1,supermercados,vinos-cervezas-y-licores,2022-07-16 22:11:26.364649,1 un,1,2
